id,type,initial_frame,detection_duration,lenght
4958,car,95545,36,151.4273681640625
4959,car,95558,53,158.0146484375
4960,motorcycle,95566,3,53.253173828125
4961,truck,95593,39,225.62261962890625
4962,car,95626,46,178.60435485839844
4963,car,95644,16,134.402587890625
4964,truck,95660,13,222.78973388671875
4965,truck,95673,28,249.3775634765625
4966,car,95684,6,86.44140625
4967,car,95709,26,115.65301513671875
4968,car,95710,21,149.10052490234375
4969,truck,95737,44,228.753173828125
4970,car,95754,47,162.15631103515625
4971,car,95772,5,112.597900390625
4972,car,95773,57,144.781982421875
4973,truck,95801,47,400.0829772949219
4974,car,95824,29,155.765869140625
4975,car,95868,44,192.6966552734375
4976,car,95873,51,129.80572509765625
4977,car,95904,30,185.99879455566406
4978,motorcycle,95924,3,60.90185546875
4979,motorcycle,95927,2,62.2984619140625
4980,car,95940,15,110.450927734375
4981,car,95942,8,105.1290283203125
4982,bus,95946,47,359.91485595703125
4983,car,96015,12,119.2388916015625
4984,car,96017,37,157.13470458984375
4985,car,96045,49,138.6624755859375
4986,train,96045,5,398.66680908203125
4987,car,96059,2,76.0721435546875
4988,car,96072,47,159.879150390625
4989,truck,96091,43,177.74314880371094
4990,car,96107,36,130.280517578125
4991,truck,96120,20,291.60296630859375
4992,car,96199,16,137.8858642578125
4993,motorcycle,96202,2,77.69573974609375
4994,train,96229,22,400.93280029296875
4995,car,96279,55,163.58587646484375
4996,car,96283,25,131.7318115234375
4997,car,96306,58,134.93035888671875
4998,car,96330,1,85.7657470703125
4999,bus,96332,2,147.38330078125
5000,car,96360,1,71.529296875
5001,truck,96368,23,203.56744384765625
5002,train,96375,24,441.9237060546875
5003,car,96424,51,138.8795166015625
5004,car,96433,43,166.18751525878906
5005,motorcycle,96445,4,67.251708984375
5006,truck,96449,36,169.77789306640625
5007,truck,96461,46,257.82861328125
5008,car,96492,47,136.609619140625
5009,car,96508,53,222.412841796875
5010,truck,96543,26,224.2249755859375
5011,bus,96558,17,137.01806640625
5012,car,96566,43,145.66448974609375
5013,truck,96597,11,221.7537841796875
5014,car,96610,1,184.4384765625
5015,car,96619,1,173.83038330078125
5016,car,96631,1,93.269287109375
5017,car,96658,53,167.10340881347656
5018,truck,96658,26,299.13079833984375
5019,car,96702,54,161.79827880859375
5020,truck,96722,22,264.68634033203125
5021,car,96771,58,130.4246826171875
5022,car,96775,50,135.3406982421875
5023,truck,96794,25,274.868896484375
5024,car,96811,38,131.146484375
5025,car,96828,54,153.2943115234375
5026,train,96850,34,409.00927734375
5027,train,96905,51,415.12744140625
5028,truck,96935,13,559.0787353515625
5029,car,96983,20,121.069091796875
5030,car,96989,49,150.5596923828125
5031,motorcycle,96997,3,36.0513916015625
5032,car,97080,16,86.865966796875
5033,bus,97124,43,407.6053466796875
5034,bus,97139,9,481.88751220703125
5035,car,97160,51,131.73065185546875
5036,car,97182,47,122.937744140625
5037,truck,97197,29,386.88836669921875
5038,truck,97206,1,251.14990234375
5039,car,97219,42,114.4359130859375
5040,car,97250,37,142.09844970703125
5041,car,97258,49,184.78564453125
5042,car,97258,30,102.202392578125
5043,car,97289,49,123.568115234375
5044,train,97292,2,496.7762145996094
5045,motorcycle,97315,17,59.5853271484375
5046,truck,97373,37,267.12701416015625
5047,train,97445,5,407.7839660644531
5048,truck,97480,1,309.7281494140625
5049,truck,97481,24,372.611572265625
5050,car,97499,59,134.5113525390625
5051,car,97510,46,149.2587890625
5052,car,97536,61,134.48284912109375
5053,bus,97547,12,183.2381591796875
5054,car,97559,52,131.12109375
5055,car,97563,55,144.8699951171875
5056,car,97575,62,110.14398193359375
5057,car,97587,54,167.33094787597656
5058,car,97606,57,132.1197509765625
5059,car,97617,52,136.36260986328125
5060,car,97632,41,149.99806213378906
5061,car,97634,63,136.603759765625
5062,car,97647,61,130.31744384765625
5063,truck,97679,24,180.69390869140625
5064,car,97703,51,170.59861755371094
5065,car,97716,52,144.8409423828125
5066,car,97723,22,102.33673095703125
5067,car,97749,50,164.91786193847656
5068,car,97778,54,148.47894287109375
5069,truck,97802,22,123.6021728515625
5070,car,97819,45,141.09271240234375
5071,car,97847,49,180.2476806640625
5072,car,97877,21,155.90472412109375
5073,car,97877,7,148.152587890625
5074,truck,97899,4,136.232666015625
5075,truck,97902,5,178.451171875
5076,car,97911,15,110.418701171875
5077,car,97919,50,154.0040283203125
5078,truck,97924,9,144.897216796875
5079,car,97926,1,89.25
5080,car,97936,53,121.17333984375
5081,car,97953,54,180.1793212890625
5082,truck,97977,1,146.964111328125
5083,motorcycle,97985,7,60.9071044921875
5084,truck,97989,5,130.517578125
5085,car,97995,30,130.60186767578125
5086,car,98002,30,141.87677001953125
5087,car,98024,45,155.32212829589844
5088,car,98032,48,160.47584533691406
5089,car,98036,52,175.32293701171875
5090,car,98099,44,111.2708740234375
5091,car,98101,46,166.5823974609375
5092,car,98106,51,129.851318359375
5093,car,98139,48,180.33424377441406
5094,car,98175,29,123.400146484375
5095,truck,98218,1,100.04595947265625
5096,car,98221,6,108.55303955078125
5097,car,98224,17,136.62060546875
5098,truck,98229,1,90.656494140625
5099,truck,98233,9,270.98590087890625
5100,truck,98264,1,198.465087890625
5101,car,98267,29,130.75921630859375
5102,car,98288,33,134.2022705078125
5103,car,98323,50,149.83355712890625
5104,car,98331,20,131.89703369140625
5105,car,98343,52,163.8865966796875
5106,car,98370,39,145.91259765625
5107,car,98409,46,146.30181884765625
5108,car,98424,35,125.15966796875
5109,car,98441,52,163.64984130859375
5110,car,98463,49,133.484130859375
5111,car,98468,3,67.0888671875
5112,car,98490,45,165.203857421875
5113,car,98495,49,153.11383056640625
5114,car,98507,14,141.61663818359375
5115,truck,98583,25,247.97789001464844
5116,train,98588,25,525.0601806640625
5117,truck,98617,4,132.450439453125
5118,truck,98649,42,229.28948974609375
5119,truck,98657,6,155.97894287109375
5120,car,98670,27,136.54290771484375
5121,car,98701,50,134.08465576171875
5122,bus,98703,39,343.0948486328125
5123,car,98711,48,172.03466796875
5124,truck,98727,49,338.048828125
5125,car,98752,32,144.4395751953125
5126,car,98768,38,124.736572265625
5127,car,98784,51,151.123779296875
5128,car,98785,9,90.046875
5129,car,98792,44,162.897216796875
5130,car,98819,55,117.56280517578125
5131,car,98840,1,204.1392822265625
5132,car,98854,3,171.980712890625
5133,car,98862,46,145.61669921875
5134,truck,98890,46,211.80718994140625
5135,car,98902,56,145.196533203125
5136,car,98926,48,190.53265380859375
5137,car,98963,1,59.609619140625
5138,truck,98982,3,370.52764892578125
5139,car,98987,47,165.6845703125
5140,truck,98993,19,358.44422912597656
5141,motorcycle,99005,1,57.88800048828125
5142,train,99037,5,271.2728271484375
5143,motorcycle,99056,58,62.63128662109375
5144,truck,99068,4,200.376953125
5145,train,99084,15,455.5028381347656
5146,motorcycle,99085,1,54.3807373046875
5147,motorcycle,99089,1,51.4365234375
5148,motorcycle,99094,1,46.52587890625
5149,train,99127,14,613.9969482421875
5150,car,99156,34,144.640625
5151,train,99175,30,374.4598083496094
5152,train,99219,8,250.012939453125
5153,train,99224,16,416.7384948730469
5154,car,99225,57,160.9681396484375
5155,car,99229,57,152.61997985839844
5156,car,99262,30,151.269287109375
5157,truck,99267,13,291.064453125
5158,car,99275,58,170.366455078125
5159,car,99336,60,182.02459716796875
5160,car,99350,47,127.90582275390625
5161,car,99380,39,134.4345703125
5162,car,99381,56,190.06781005859375
5163,truck,99414,30,174.19834899902344
5164,car,99444,22,159.94183349609375
5165,truck,99451,1,111.858154296875
5166,car,99528,1,240.824951171875
5167,bus,99557,9,170.854248046875
5168,car,99589,41,178.2117919921875
5169,car,99648,30,115.043212890625
5170,train,99674,3,399.64581298828125
5171,truck,99685,1,361.759765625
5172,car,99697,51,140.1177978515625
5173,car,99703,56,151.58021545410156
5174,car,99707,1,265.62109375
5175,car,99711,59,123.3489990234375
5176,car,99735,51,182.27647399902344
5177,car,99758,57,177.54624938964844
5178,truck,99760,2,148.56494140625
5179,train,99780,5,207.91554260253906
5180,truck,99804,29,237.50799560546875
5181,train,99810,11,432.89813232421875
5182,train,99819,1,145.942626953125
5183,truck,99839,7,194.60406494140625
5184,car,99851,58,181.31153869628906
5185,truck,99863,1,161.31005859375
5186,truck,99876,9,132.337646484375
5187,car,99898,57,168.12620544433594
5188,car,99908,20,132.6282958984375
5189,train,99915,24,413.71624755859375
5190,car,99959,52,166.10865783691406
5191,car,99996,56,116.443115234375
5192,car,99997,43,169.65802001953125
5193,car,100006,52,138.288330078125
5194,car,100031,9,188.92059326171875
5195,car,100066,49,137.2618408203125
5196,motorcycle,100085,15,76.70684814453125
5197,car,100092,53,131.2547607421875
5198,train,100122,39,404.1582946777344
5199,train,100159,8,405.4989013671875
5200,train,100167,11,539.2650756835938
5201,truck,100185,22,570.8004150390625
5202,car,100199,29,120.1978759765625
5203,train,100223,7,426.60626220703125
5204,car,100237,57,188.57859802246094
5205,truck,100268,20,171.26507568359375
5206,truck,100279,16,330.37066650390625
5207,truck,100305,15,182.3270263671875
5208,car,100316,14,105.9796142578125
5209,truck,100324,2,162.1181640625
5210,motorcycle,100325,2,61.1416015625
5211,train,100343,35,411.0049743652344
5212,truck,100351,3,228.2391357421875
5213,car,100389,57,135.6192626953125
5214,car,100402,20,180.6729736328125
5215,truck,100418,35,175.8125
5216,train,100451,12,402.92059326171875
5217,train,100486,16,580.9315185546875
5218,car,100503,5,122.6871337890625
5219,car,100524,42,141.480712890625
5220,car,100531,52,190.5970458984375
5221,car,100543,9,114.974853515625
5222,truck,100563,35,223.05694580078125
5223,truck,100580,30,295.03607177734375
5224,car,100612,10,66.150634765625
5225,bus,100621,17,154.8336181640625
5226,car,100631,50,164.59242248535156
5227,car,100662,54,146.533935546875
5228,car,100665,7,95.3355712890625
5229,car,100675,3,124.720947265625
5230,car,100699,50,147.0865478515625
5231,car,100700,51,162.74989318847656
5232,car,100700,2,99.474853515625
5233,car,100744,32,140.06549072265625
5234,car,100746,37,153.42547607421875
5235,truck,100767,4,182.223388671875
5236,car,100773,27,121.53851318359375
5237,truck,100782,36,276.42694091796875
5238,truck,100827,26,160.12774658203125
5239,truck,100844,19,405.57220458984375
5240,truck,100848,39,400.714111328125
5241,truck,100874,3,253.35719299316406
5242,car,100880,49,180.52088928222656
5243,car,100900,61,120.51611328125
5244,car,100928,46,186.74778747558594
5245,truck,100933,22,210.2054443359375
5246,car,100946,8,61.6644287109375
5247,car,100970,57,143.65228271484375
5248,truck,100978,6,130.79833984375
5249,car,100984,7,133.0577392578125
5250,car,101005,37,157.97174072265625
5251,car,101024,51,140.8709716796875
5252,car,101037,47,149.25616455078125
5253,car,101040,36,125.17230224609375
5254,motorcycle,101061,1,61.3448486328125
5255,motorcycle,101064,5,58.7784423828125
5256,car,101080,35,136.296875
5257,truck,101098,24,210.8162841796875
5258,car,101127,35,129.232666015625
5259,train,101149,20,512.4345092773438
5260,train,101157,2,250.4459228515625
5261,car,101212,19,81.446044921875
5262,car,101213,56,144.5291748046875
5263,car,101228,41,186.4666748046875
5264,truck,101239,37,183.65875244140625
5265,car,101250,15,72.45050048828125
5266,motorcycle,101262,3,60.4920654296875
5267,bus,101268,36,377.39447021484375
5268,car,101292,60,132.24005126953125
5269,car,101320,41,147.1849365234375
5270,car,101332,8,113.28460693359375
5271,car,101340,34,166.16197204589844
5272,car,101344,28,130.9449462890625
5273,car,101378,46,134.94598388671875
5274,car,101397,47,183.43505859375
5275,motorcycle,101407,7,64.09765625
5276,car,101416,46,151.63133239746094
5277,truck,101438,1,318.27394104003906
5278,truck,101441,1,95.59197998046875
5279,truck,101450,13,95.042236328125
5280,truck,101457,2,88.154296875
5281,car,101458,6,81.1556396484375
5282,car,101487,14,125.164794921875
5283,truck,101489,31,212.516845703125
5284,car,101504,50,149.6507568359375
5285,bus,101518,28,157.381103515625
5286,truck,101560,2,128.5262451171875
5287,bus,101571,48,397.32611083984375
5288,car,101581,3,98.336669921875
5289,car,101597,11,127.1044921875
5290,car,101606,3,136.5037841796875
5291,car,101641,50,205.56280517578125
5292,truck,101659,1,179.2628173828125
5293,car,101660,7,86.5283203125
5294,truck,101686,38,236.920654296875
5295,car,101708,51,180.07481384277344
5296,truck,101741,1,284.58795166015625
5297,car,101753,47,127.34716796875
5298,bus,101757,1,154.455322265625
5299,car,101762,45,133.2999267578125
5300,car,101766,51,146.6707763671875
5301,car,101793,44,148.22459411621094
5302,car,101846,41,145.10003662109375
5303,car,101861,32,128.79010009765625
5304,train,101878,16,416.84686279296875
5305,car,101920,20,116.487060546875
5306,car,101964,46,145.3643798828125
5307,truck,101975,26,368.11883544921875
5308,truck,102007,16,406.29736328125
5309,truck,102027,21,207.9993896484375
5310,car,102038,22,107.259765625
5311,car,102057,47,151.275146484375
5312,truck,102065,2,237.145751953125
5313,motorcycle,102081,2,48.5452880859375
5314,truck,102083,32,131.9627685546875
5315,train,102107,20,405.78814697265625
5316,car,102119,48,180.1175537109375
5317,car,102128,44,139.464599609375
5318,car,102158,16,135.1136474609375
5319,truck,102161,15,174.6103515625
5320,motorcycle,102197,14,65.25701904296875
5321,car,102210,54,125.205810546875
5322,car,102220,45,124.0372314453125
5323,car,102227,49,182.33203125
5324,car,102248,52,133.38433837890625
5325,car,102257,51,136.30029296875
5326,truck,102271,34,210.9234619140625
5327,car,102287,50,139.0775146484375
5328,car,102294,56,96.93182373046875
5329,car,102322,46,153.89190673828125
5330,car,102329,51,120.89892578125
5331,car,102355,59,136.771728515625
5332,car,102373,35,179.47613525390625
5333,truck,102403,34,262.29884338378906
5334,car,102427,57,162.014892578125
5335,car,102452,55,155.457275390625
5336,truck,102481,39,255.0003662109375
5337,car,102511,53,152.5802001953125
5338,truck,102544,2,390.42462158203125
5339,truck,102557,2,279.98040771484375
5340,car,102563,1,83.51837158203125
5341,train,102570,29,503.66229248046875
5342,train,102608,1,260.78472900390625
5343,car,102613,45,125.5810546875
5344,car,102640,62,161.41748046875
5345,car,102650,40,109.8052978515625
5346,car,102670,13,112.92523193359375
5347,car,102673,43,141.42327880859375
5348,truck,102692,54,275.84107971191406
5349,car,102713,52,157.529296875
5350,car,102730,45,138.2374267578125
5351,car,102767,6,152.00579833984375
5352,car,102775,55,83.4910888671875
5353,car,102789,43,150.703125
5354,car,102809,8,92.4697265625
5355,car,102826,54,176.08741760253906
5356,car,102832,63,113.7052001953125
5357,truck,102864,18,195.67356872558594
5358,car,102879,53,187.38385009765625
5359,car,102895,9,108.9366455078125
5360,train,102919,1,445.65504455566406
5361,car,102928,42,187.79344177246094
5362,car,102929,2,85.03173828125
5363,truck,102977,15,149.8995361328125
5364,truck,102984,14,207.71875
5365,truck,103002,11,179.059814453125
5366,truck,103012,14,210.67457580566406
5367,car,103032,42,140.888671875
5368,car,103035,1,75.881103515625
5369,car,103037,49,159.07373046875
5370,truck,103055,26,234.671142578125
5371,truck,103057,2,159.249267578125
5372,car,103072,17,133.8150634765625
5373,car,103083,56,144.84027099609375
5374,truck,103108,1,123.209716796875
5375,truck,103111,23,216.43089294433594
5376,car,103127,47,156.62242126464844
5377,car,103133,54,118.7120361328125
5378,train,103145,10,399.3746337890625
5379,car,103157,43,168.74285888671875
5380,car,103163,48,107.5958251953125
5381,car,103271,20,124.45745849609375
5382,truck,103284,18,251.74957275390625
5383,bus,103313,30,138.25775146484375
5384,car,103321,28,133.13140869140625
5385,car,103361,34,140.661865234375
5386,car,103406,42,134.92266845703125
5387,car,103451,37,160.39292907714844
5388,truck,103497,14,159.64707946777344
5389,truck,103530,35,402.069580078125
5390,truck,103534,5,470.1235656738281
5391,car,103556,10,94.818603515625
5392,motorcycle,103590,1,53.0867919921875
5393,train,103592,1,192.952392578125
5394,motorcycle,103625,4,64.5819091796875
5395,car,103675,41,133.73712158203125
5396,bus,103682,5,399.51495361328125
5397,bus,103736,1,399.9541015625
5398,truck,103758,18,176.81219482421875
5399,bus,103777,1,54.97607421875
5400,car,103779,10,78.7833251953125
5401,motorcycle,103816,1,55.492431640625
5402,car,103823,49,119.3291015625
5403,car,103844,41,125.9046630859375
5404,car,103845,46,159.70277404785156
5405,car,103881,22,123.825439453125
5406,truck,103891,8,407.9381408691406
5407,train,103918,11,584.70166015625
5408,car,103949,16,126.95245361328125
5409,car,103981,1,90.284912109375
5410,car,103985,50,137.8216552734375
5411,car,103994,47,150.95892333984375
5412,car,104016,51,135.86090087890625
5413,truck,104103,11,160.26014709472656
5414,car,104135,39,173.6134033203125
5415,train,104163,42,357.42352294921875
5416,car,104240,14,132.31927490234375
5417,car,104263,46,155.64549255371094
5418,car,104309,45,136.8956298828125
